Kebele_ID,Kebele_Name,W_NAME,Z_NAME,T_NAME,treated,treat_share,area_km2,elevation,slope
b250e0b5-9555-4eca-8f8d-7f6c5b0aa90e,Menz Gera Meder,Menz Gera Meder,North Shewa,,0,0.0,82.81245627290019,3394.17878674068,12.681543444495176
0ba0e233-a1aa-4cc3-859a-bbbff395582a,Menz Gera Meder,Menz Gera Meder,North Shewa,,0,0.0,35.90925645646463,3031.423545884263,6.479808115448193
7cf4003f-c2cd-4946-a85c-800ee1c44d21,Menz Gera Meder,Menz Gera Meder,North Shewa,,0,0.0,26.059986180723925,2716.1548467772072,23.566317941466615
713fcb91-1d85-4922-b047-64522ae5c2a5,Menz Gera Meder,Menz Gera Meder,North Shewa,,0,0.0,37.96007229564021,2925.707548068928,12.61693360940267
f4126ce9-2456-4775-9472-3c2036d5dc98,Menz Gera Meder,Menz Gera Meder,North Shewa,,0,0.0,52.1686789699748,2825.2392324639336,9.530786551947253
f0631d85-54d1-4654-9573-4ce2907f1282,Menz Gera Meder,Menz Gera Meder,North Shewa,,0,0.0,30.84119859130811,3259.7090008051487,9.595644432748404
616e2f81-7b1d-442b-b250-bdbd53a337c1,Menz Gera Meder,Menz Gera Meder,North Shewa,,0,0.0,32.39758663553314,3156.785490957102,8.261668278657728
ab10d239-f953-4641-9f60-d4295b2e660a,Menz Gera Meder,Menz Gera Meder,North Shewa,,0,0.0,43.84452950709902,3095.8301883975623,15.083548088412574
f8d83d77-ec65-4449-9c4f-cbab1d103341,Menz Gera Meder,Menz Gera Meder,North Shewa,,0,0.0,52.75479389484823,2760.2015137218405,14.314804765127636
251cc861-dd12-410a-ac24-95b17dbb925b,Menz Gera Meder,Menz Gera Meder,North Shewa,,0,0.0,80.69258599829921,2657.575469252679,18.747972252389147
f56d4b50-963c-495d-a2c1-8e22573a868b,Menz Gera Meder,Menz Gera Meder,North Shewa,,0,0.0,24.638626035783954,2947.986450152073,19.908320896325556
e6caf068-9733-45d2-a8f8-97d2f488d209,Menz Gera Meder,Menz Gera Meder,North Shewa,,0,0.0,36.55727658824799,3203.8855243209105,15.734447700469158
